author_id,labels
18209,3
18210,3
18211,9
18212,9
18213,5
18214,3
18215,7
18216,7
18217,8
18218,8
18219,8
18220,0 5
18221,3
18222,7
18223,7
18224,7
18225,5
18226,5
18227,5
18228,2
18229,2
18230,5
18231,5
18232,5
18233,5
18234,3 5
18235,5
18236,6
18237,3
18238,3
18239,3
18240,5
18241,8
18242,8
18243,3
18244,3
18245,3
18246,3 8
18247,3 5 8
18248,5
18249,5
18250,5 7
18251,5
18252,5
18253,5
18254,3
18255,3 5
18256,3 8
18257,3 8
18258,3 8
18259,5
18260,5
18261,5
18262,5
18263,5
18264,1
18265,7
18266,7
18267,7
18268,7
18269,9
18270,9
18271,9
18272,0
18273,0
18274,0 1 6
18275,0
18276,1
18277,1
18278,6 9
18279,3
18280,3
18281,3
18282,3
18283,2
18284,5
18285,5
18286,5
18287,2
18288,2
18289,2
18290,2
18291,2
18292,2
18293,2
18294,2
18295,2
18296,5
18297,5
18298,2 5
18299,1
18300,1
18301,1
18302,7
18303,5 7
18304,7
18305,3
18306,5
18307,5
18308,5
18309,5
18310,5
18311,3
18312,3 8
18313,5
18314,5
18315,3
18316,3
18317,3
18318,3
18319,5
18320,5
18321,5
18322,5
18323,5
18324,5
18325,5
18326,2
18327,2 5
18328,2
18329,7
18330,7
18331,9
18332,5 9
18333,2 5
18334,5
18335,2
18336,2
18337,2 5 8
18338,8
18339,0 6 7
18340,6
18341,1
18342,1
18343,1
18344,1
18345,1
18346,5
18347,3 5 8
18348,3
18349,9
18350,9
18351,5 9
18352,9
18353,3
18354,5
18355,5
18356,5
18357,6
18358,6
18359,3
18360,3
18361,3
18362,3
18363,5
18364,5
18365,5
18366,5
18367,5
18368,5
18369,5
18370,5
18371,5
18372,5
18373,5 8
18374,5
18375,5
18376,1 5
18377,8
18378,8
18379,0
18380,0
18381,0
18382,0
18383,5
18384,5
18385,0
18386,1
18387,1
18388,1 5 6
18389,1
18390,1
18391,1
18392,5
18393,5
18394,5
18395,5
18396,2
18397,2
18398,2
18399,2
18400,1
18401,1
18402,1
18403,1
18404,1
18405,0
18406,0
18407,0
18408,8
18409,8
18410,8
18411,5
18412,0
18413,0
18414,0
18415,0
18416,0
18417,0
18418,3
18419,3
18420,3
18421,3
18422,5
18423,5
18424,2 5
18425,5
18426,5
18427,5
18428,5
18429,0 3
18430,0 3
18431,0 1 3
18432,2
18433,2
18434,2
18435,2 9
18436,7
18437,3 5 7
18438,3 5 7
18439,3 7
18440,3 5 7
18441,3 5 7
18442,5
18443,5
18444,5
18445,2
18446,2
18447,5
18448,5
18449,3 8
18450,3
18451,5
18452,5
18453,2
18454,2
18455,0
18456,0
18457,0
18458,0 9
18459,8
18460,8
18461,1
18462,1 7
18463,5
18464,5
18465,0 5
18466,5
18467,5 7
18468,5
18469,5
18470,5
18471,5
18472,5
18473,5
18474,5
18475,5
18476,5
18477,5
18478,5
18479,5
18480,5
18481,5
18482,5
18483,5
18484,5
18485,5
18486,5
18487,2
18488,2
18489,2
18490,3 5
18491,5 8
18492,2 5
18493,5
18494,5
18495,5
18496,5
18497,2 3 5 6 7
18498,6
18499,9
18500,9
18501,9
18502,9
18503,3
18504,5
18505,5
18506,8
18507,8
18508,3
18509,3
18510,2
18511,2
18512,2
18513,2
18514,2
18515,2
18516,2
18517,5
18518,5
18519,2
18520,1
18521,1
18522,1 2
18523,9
18524,9
18525,9
18526,1
18527,3
18528,3
18529,2
18530,5
18531,5
18532,5
18533,7
18534,7
18535,7
18536,7
18537,2
18538,2
18539,0
18540,5
18541,9
18542,3
18543,3
18544,3
18545,5
18546,5
18547,5
18548,1
18549,1
18550,1
18551,1
18552,5
18553,8
18554,8
18555,8
18556,8
18557,3 8
18558,5
18559,5
18560,2
18561,2
18562,2 5
18563,2
18564,2 5
18565,1
18566,2
18567,3 8
18568,5
18569,1
18570,1
18571,1
18572,1
18573,1
18574,1
18575,1
18576,1
18577,1
18578,1
18579,1
18580,1
18581,1
18582,1
18583,5
18584,5
18585,9
18586,9
18587,0
18588,0
18589,0
18590,5
18591,5
18592,5
18593,5
18594,5
18595,5
18596,5
18597,5
18598,5
18599,5
18600,8
18601,8
18602,3 5 8
18603,3
18604,3
18605,3
18606,5
18607,3 5
18608,3 5
18609,5
18610,5
18611,1
18612,1
18613,0 1 5
18614,1
18615,1
18616,0 1
18617,0 1
18618,0 1
18619,0 1
18620,0 1
18621,5
18622,5 7
18623,5
18624,5
18625,5
18626,3
18627,3 8
18628,5
18629,5
18630,5
18631,5 8
18632,5
18633,5
18634,2 5
18635,2 5
18636,3
18637,2
18638,5
18639,5
18640,4
18641,8
18642,6
18643,6
18644,0
18645,3
18646,5
18647,5
18648,8
18649,8
18650,3 7 8
18651,8
18652,5
18653,5
18654,0
18655,3
18656,8
18657,8
18658,8
18659,8
18660,5
18661,5
18662,9
18663,9
18664,2
18665,3
18666,3
18667,3
18668,2 5
18669,2 5
18670,2
18671,8
18672,8
18673,3 5 8
18674,3
18675,3
18676,3
18677,3
18678,3
18679,3
18680,3 8
18681,8
18682,8
18683,6
18684,8
18685,8
18686,8
18687,2 3
18688,9
18689,5
18690,5
18691,5
18692,5
18693,0 1 5
18694,5
18695,8
18696,8
18697,5
18698,5
18699,5 7
18700,5 7
18701,5 7
18702,5 7
18703,2
18704,7
18705,5 7
18706,7
18707,2
18708,2
18709,9
18710,9
18711,9
18712,5
18713,5
18714,5
18715,5
18716,5
18717,5
18718,0 1
18719,0 1
18720,5
18721,5
18722,8
18723,5
18724,5
18725,5
18726,5
18727,9
18728,8
18729,5
18730,5
18731,5
18732,5
18733,2 5 9
18734,2 9
18735,2 9
18736,2
18737,2 7
18738,5
18739,3
18740,5
18741,5
18742,8
18743,5
18744,5
18745,5
18746,2 5
18747,5
18748,5
18749,2
18750,2
18751,2
18752,5
18753,5
18754,3 8
18755,3 8
18756,5
18757,5
18758,1
18759,1
18760,1
18761,1
18762,3 5
18763,3
18764,3
18765,3 8
18766,2
18767,6
18768,5
18769,5
18770,5
18771,5
18772,2
18773,5
18774,2 5
18775,5
18776,5
18777,5
18778,5
18779,2 5
18780,2 5
18781,3
18782,3
18783,3
18784,3
18785,3
18786,8
18787,8
18788,8
18789,3 8
18790,8
18791,8
18792,5 6
18793,5
18794,5 6
18795,5
18796,5
18797,5
18798,5
18799,5
18800,5
18801,5
18802,3
18803,3
18804,3
18805,3
18806,3
18807,8
18808,1
18809,9
18810,9
18811,2
18812,2
18813,2
18814,2
18815,2
18816,2
18817,2
18818,2
18819,2
18820,2
18821,2
18822,0
18823,0
18824,0
18825,5
18826,0
18827,5
18828,3
18829,3
18830,3 5 8
18831,3 8
18832,5
18833,5
18834,9
18835,9
18836,9
18837,9
18838,2
18839,2
18840,2
18841,2
18842,2
18843,5
18844,5
18845,5
18846,5
18847,5 7
18848,0 9
18849,5
18850,5
18851,5 6
18852,2
18853,8
18854,8
18855,8
18856,3
18857,3
18858,5
18859,5
18860,3
18861,3
18862,5
18863,3 5
18864,5
18865,5
18866,5
18867,5
18868,3
18869,3
18870,5
18871,2
18872,5
18873,5
18874,5
18875,8
18876,0 3
18877,3
18878,0 3
18879,0 3
18880,2
18881,1
18882,1
18883,1
18884,1
18885,1
18886,1
18887,1
18888,1 2
18889,1
18890,9
18891,7
18892,5
18893,5
18894,5
18895,5
18896,5
18897,5
18898,5
18899,5
18900,5
18901,5
18902,5
18903,5
18904,3
18905,3
18906,3
18907,5
18908,5
18909,7
18910,7
18911,7
18912,5
18913,2
18914,2
18915,2
18916,5
18917,2 5
18918,5
18919,3 8
18920,1
18921,1
18922,1
18923,3
18924,3 8
18925,3 8
18926,3 8
18927,5
18928,5
18929,2 5
18930,5
18931,5
18932,9
18933,7 9
18934,7 9
18935,9
18936,9
18937,5
18938,5
18939,5
18940,5
18941,5
18942,5
18943,8
18944,5
18945,5
18946,2
18947,2
18948,7
18949,2
18950,2
18951,7
18952,7
18953,7
18954,7
18955,7
18956,7
18957,5 9
18958,5 9
18959,5
18960,5 9
18961,5
18962,5
18963,5
18964,5
18965,5
18966,5
18967,5
18968,5
18969,8
18970,8
18971,8
18972,8
18973,8
18974,2
18975,5
18976,5
18977,5
18978,5
18979,5
18980,5
18981,5
18982,2
18983,2
18984,0
18985,9
18986,9
18987,9
18988,3
18989,3
18990,2
18991,2
18992,2
18993,2
18994,6
18995,6
18996,6
18997,6
18998,2
18999,2
19000,2
19001,5
19002,5
19003,5
19004,5
19005,5
19006,5
19007,5
19008,0
19009,0
19010,0
19011,3
19012,3
19013,5
19014,5
19015,5
19016,2 5
19017,2
19018,3
19019,3
19020,3
19021,3
19022,1 6
19023,5
19024,5
19025,8
19026,3 8
19027,5
19028,5
19029,2
19030,2
19031,2
19032,2
19033,2 5
19034,5
19035,5
19036,5
19037,5
19038,5
19039,5
19040,5
19041,5
19042,5
19043,5
19044,5
19045,5
19046,5
19047,5
19048,5
19049,5
19050,5
19051,5
19052,5
19053,3
19054,3
19055,3
19056,3
19057,5
19058,1 5
19059,5
19060,3
19061,3
19062,3
19063,5
19064,8
19065,5
19066,5
19067,2 5
19068,7
19069,7
19070,7
19071,2
19072,2
19073,3 7
19074,5
19075,5
19076,8
19077,3 8
19078,8
19079,8
19080,3
19081,5
19082,2 5
19083,5
19084,5 8
19085,8
19086,8
19087,2
19088,5 7
19089,2
19090,2 5
19091,2
19092,2 5
19093,2
19094,2
19095,5
19096,1
19097,7
19098,3 8
19099,3 8
19100,3 8
19101,2 3 5 8
19102,7
19103,2 7
19104,7
19105,7
19106,7
19107,7
19108,7
19109,5
19110,5
19111,5
19112,5
19113,5
19114,7
19115,5
19116,5
19117,3 5
19118,3 5
19119,3 5 9
19120,9
19121,3
19122,3 5 8
19123,3
19124,9
19125,9
19126,5
19127,3 8
19128,8
19129,8
19130,1
19131,1
19132,1
19133,1
19134,8
19135,8
19136,5
19137,5 8
19138,5
19139,5
19140,5
19141,3
19142,7
19143,7
19144,7
19145,7
19146,3 5
19147,5
19148,5
19149,5 8
19150,5 8
19151,5 8
19152,5 8
19153,5 8
19154,5
19155,5
19156,1
19157,5
19158,1
19159,3
19160,3
19161,3
19162,2 5
19163,5
19164,5
19165,3
19166,3
19167,2
19168,2
19169,2
19170,5
19171,5
19172,5
19173,5
19174,5
19175,5
19176,0 1
19177,0
19178,0
19179,0 1
19180,2
19181,3
19182,2
19183,2
19184,1
19185,1
19186,1
19187,1
19188,2
19189,3
19190,8
19191,8
19192,5
19193,5
19194,5
19195,3
19196,3
19197,3 8
19198,9
19199,9
19200,5
19201,5
19202,3
19203,3
19204,8
19205,8
19206,8
19207,9
19208,9
19209,9
19210,2 3 8
19211,7
19212,5
19213,5
19214,5
19215,2
19216,2 5
19217,2
19218,2
19219,2 5
19220,2 5
19221,2
19222,3
19223,3
19224,3
19225,3
19226,3
19227,3
19228,3
19229,2 3
19230,3
19231,3 7
19232,3 7
19233,7
19234,2
19235,2
19236,2
19237,5
19238,3 5 8
19239,8
19240,8
19241,2
19242,5
19243,5
19244,5
19245,5
19246,5
19247,5 7
19248,5 7
19249,2
19250,2
19251,2 3
19252,5
19253,3 5
19254,7
19255,5
19256,5
19257,5
19258,5
19259,5
19260,5
19261,9
19262,9
19263,5
19264,5
19265,5
19266,5
19267,5
19268,5
19269,5
19270,5
19271,5
19272,5
19273,5
19274,5
19275,8
19276,5 8
19277,2
19278,2
19279,2
19280,3
19281,3
19282,3
19283,3
19284,3
19285,3
19286,0 1
19287,0 1
19288,1
19289,0 1
19290,5
19291,5
19292,5
19293,8
19294,3
19295,3
19296,5
19297,3 5
19298,3
19299,3
19300,5
19301,3 8
19302,3 8
19303,3 8
19304,3 8
19305,3 8
19306,3 8
19307,3 8
19308,2 7
19309,5
19310,5
19311,5
19312,5
19313,5
19314,5
19315,5
19316,5
19317,5
19318,5 8
19319,5
19320,9
19321,9
19322,5
19323,5
19324,5
19325,5
19326,5
19327,5
19328,5
19329,5 9
19330,9
19331,1
19332,1 7
19333,8
19334,3
19335,3
19336,3
19337,3
19338,8
19339,2
19340,2
19341,2
19342,2
19343,2
19344,2
19345,2
19346,2
19347,8
19348,2
19349,2 7
19350,2 7
19351,5
19352,5
19353,5
19354,5
19355,5
19356,5
19357,5
19358,2
19359,2
19360,2
19361,5
19362,0
19363,0
19364,0
19365,0
19366,3
19367,3
19368,5
19369,5
19370,5
19371,9
19372,2 6
19373,5
19374,3 5
19375,5
19376,5
19377,0
19378,3
19379,3
19380,3 5
19381,3
19382,3
19383,3 8
19384,5
19385,2
19386,2 7 8
19387,7
19388,7 8
19389,7 8
19390,9
19391,9
19392,1
19393,1
19394,5
19395,5
19396,5
19397,3
19398,3
19399,3
19400,1
19401,1
19402,0 1 6
19403,1
19404,1
19405,0
19406,3
19407,1
19408,1
19409,1
19410,7
19411,5
19412,5
19413,5
19414,5
19415,5
19416,2
19417,2
19418,2
19419,2
19420,5
19421,5
19422,2
19423,3
19424,2
19425,2
19426,5
19427,5
19428,5
19429,5
19430,5
19431,5
19432,3
19433,3
19434,8
19435,8
19436,0
19437,0
19438,0
19439,7
19440,7
19441,7
19442,5
19443,5
19444,5
19445,2
19446,2
19447,5
19448,7
19449,7
19450,7
19451,7
19452,7
19453,3
19454,3
19455,3
19456,8
19457,8
19458,8
19459,5
19460,8
19461,5
19462,5
19463,3
19464,3
19465,2
19466,2
19467,2
19468,5
19469,5
19470,5
19471,5
19472,8
19473,8
19474,8
19475,1
19476,1
19477,5
19478,5
19479,5
19480,6
19481,6
19482,6
19483,2 5 6
19484,7
19485,2 7
19486,7
19487,7
19488,2 7
19489,0
19490,3
19491,3
19492,3 5
19493,0 1
19494,1
19495,0 1
19496,0
19497,5
19498,5
19499,5
19500,5
19501,5
19502,3
19503,8
19504,8
19505,8
19506,8
19507,9
19508,5 8
19509,8
19510,8
19511,8
19512,5 8
19513,2
19514,3 5 8
19515,3 5
19516,2
19517,2
19518,2
19519,8
19520,8
19521,5
19522,5
19523,5
19524,5
19525,5
19526,9
19527,9
19528,9
19529,5 8
19530,5 8
19531,5
19532,5
19533,5
19534,5
19535,5
19536,6
19537,5
19538,5
19539,5
19540,5
19541,5
19542,1
19543,1
19544,7
19545,7
19546,7
19547,7
19548,7
19549,2
19550,2
19551,2
19552,2
19553,1 5
19554,5
19555,5
19556,2
19557,2
19558,6
19559,3
19560,3
19561,3
19562,3
19563,3
19564,3
19565,3
19566,3
19567,3
19568,9
19569,9
19570,9
19571,3
19572,3 5
19573,1
19574,1
19575,1
19576,1
19577,1
19578,1
19579,3
19580,3
19581,2
19582,5
19583,5
19584,5
19585,5
19586,5
19587,5
19588,5 8
19589,5
19590,5
19591,5 8
19592,5 8
19593,8
19594,8
19595,8
19596,3 8
19597,0
19598,0
19599,5
19600,5
19601,3
19602,3
19603,3
19604,5
19605,5
19606,2 5 8
19607,3
19608,6
19609,0
19610,0 1
19611,0 1
19612,1
19613,1
19614,5
19615,5
19616,5
19617,5
19618,5
19619,5
19620,2 7
19621,2 7
19622,7
19623,7
19624,5
19625,5 7
19626,5
19627,0 1
19628,3
19629,5 8
19630,3
19631,3
19632,3
19633,3
19634,3
19635,7
19636,0 1
19637,5
19638,5
19639,5
19640,3 5
19641,5
19642,3 5
19643,0
19644,0
19645,0
19646,0
19647,0
19648,5
19649,5
19650,5
19651,7
19652,5
19653,5
19654,5
19655,2
19656,2
19657,6
19658,6
19659,6
19660,1 6
19661,5
19662,5
19663,3
19664,3
19665,3
19666,3
19667,3
19668,8
19669,6
19670,6
19671,8
19672,8
19673,0
19674,0 1
19675,0
19676,0
19677,7
19678,6
19679,5
19680,5
19681,3 5
19682,5
19683,5
19684,5
19685,5
19686,5
19687,3
19688,8
19689,8
19690,3
19691,3
19692,1 3 5
19693,5
19694,5
19695,5
19696,5
19697,5
19698,5
19699,5
19700,5
19701,5
19702,5
19703,2
19704,2
19705,9
19706,9
19707,5
19708,5
19709,5
19710,5
19711,2
19712,2
19713,2
19714,5
19715,5
19716,5
19717,5
19718,2
19719,2
19720,2
19721,2
19722,2
19723,2
19724,5
19725,5
19726,5
19727,5
19728,2
19729,2
19730,6
19731,8
19732,5
19733,5
19734,5
19735,5
19736,5
19737,9
19738,0
19739,0
19740,0
19741,3
19742,3
19743,5
19744,5
19745,5
19746,2
19747,2
19748,2
19749,7
19750,5
19751,5
19752,1
19753,1
19754,2
19755,2
19756,2 5
19757,2
19758,5
19759,2 3 5
19760,2 5
19761,2 5
19762,2
19763,2 5
19764,2 5
19765,7
19766,5
19767,5
19768,5
19769,5
19770,7
19771,2 7
19772,2 7
19773,3 8
19774,3 8
19775,5
19776,5
19777,5
19778,5
19779,5
19780,5
19781,6
19782,5
19783,7
19784,1
19785,3
19786,5
19787,5
19788,5
19789,5
19790,6
19791,9
19792,9
19793,9
19794,9
19795,9
19796,3
19797,3
19798,3
19799,9
19800,2 5
19801,5
19802,2 5
19803,3 5 8
19804,5
19805,5
19806,5
19807,5
19808,5
19809,5
19810,3
19811,3
19812,5
19813,5
19814,3
19815,3
19816,3
19817,3 8
19818,2
19819,2
19820,2
19821,8
19822,8
19823,8
19824,8
19825,3
19826,3
19827,3
19828,3
19829,3
19830,3
19831,3 5
19832,8
19833,8
19834,8
19835,8
19836,8
19837,8
19838,2
19839,2
19840,2
19841,2
19842,2
19843,2
19844,2
19845,3 5
19846,2 3 5
19847,9
19848,9
19849,1
19850,1
19851,1
19852,1
19853,1
19854,1
19855,1
19856,1
19857,5
19858,5
19859,5
19860,5
19861,0
19862,5
19863,2
19864,2
19865,2
19866,7
19867,5
19868,5
19869,5
19870,0
19871,0 5
19872,0
19873,0
19874,0
19875,0
19876,0 5
19877,0
19878,0
19879,0
19880,0
19881,1 5
19882,5
19883,2
19884,2
19885,2
19886,2 5
19887,2
19888,2
19889,3
19890,3
19891,2
19892,5
19893,5
19894,0 6
19895,0
19896,0 6
19897,2
19898,2
19899,2
19900,2 6
19901,8
19902,5
19903,5
19904,5
19905,5
19906,5
19907,5
19908,5
19909,5
19910,1
19911,1
19912,1
19913,9
19914,9
19915,5
19916,5
19917,5
19918,5
19919,9
19920,7
19921,5
19922,5
19923,5
19924,5
19925,5
19926,5 7
19927,1
19928,1
19929,1
19930,7
19931,7
19932,7
19933,5
19934,5
19935,5
19936,5
19937,5
19938,5
19939,5
19940,5
19941,5
19942,5
19943,5
19944,5
19945,5
19946,5
19947,5
19948,9
19949,9
19950,9
19951,5
19952,3 8
19953,3 8
19954,2 5 7
19955,2 5 7
19956,2 5 7
19957,5 7
19958,5
19959,5
19960,5
19961,0 6
19962,0 1 6
19963,0 1 6
19964,6
19965,1 6
19966,5
19967,3
19968,3 5
19969,1
19970,2
19971,2 6
19972,2
19973,2 6
19974,2
19975,2
19976,2
19977,0 6
19978,0
19979,5
19980,5
19981,5
19982,5
19983,3
19984,2
19985,2
19986,2
19987,1
19988,5
19989,5
19990,6
19991,5 6
19992,6
19993,6 9
19994,7
19995,5
19996,5
19997,5
19998,5
19999,2 5
20000,2 5
20001,7
20002,7
20003,2
20004,2
20005,3
20006,3
20007,2
20008,5
20009,3 5
20010,3 5
20011,3 5
20012,0 1 2
20013,1
20014,1
20015,1
20016,0
20017,0
20018,5
20019,5
20020,3
20021,5
20022,5
20023,5
20024,0
20025,1
20026,5
20027,0 5 6
20028,6
20029,5
20030,5
20031,8
20032,8
20033,8
20034,6
20035,6
20036,6
20037,6
20038,6
20039,5
20040,5
20041,3
20042,5
20043,3
20044,3
20045,3
20046,3 7
20047,3
20048,3
20049,1
20050,1
20051,1
20052,1
20053,5
20054,5
20055,5
20056,5
20057,3
20058,3
20059,5
20060,5
20061,5
20062,5
20063,5
20064,5
20065,5
20066,5
20067,2
20068,2
20069,2
20070,2
20071,5
20072,5
20073,5
20074,5
20075,2
20076,7
20077,3 7
20078,5
20079,8
20080,5
20081,5
20082,5
20083,2
20084,2
20085,2 5
20086,2
20087,5
20088,3 5
20089,3 5
20090,5 9
20091,9
20092,3
20093,3
20094,0
20095,7
20096,7
20097,5
20098,6
20099,5
20100,5
20101,5
20102,2 5
20103,5
20104,8
20105,0 1 3 5 8
20106,2 5
20107,5
20108,5
20109,3
20110,3
20111,5
20112,3 5
20113,7
20114,0
20115,0
20116,0
20117,0
20118,0
20119,3
20120,8
20121,8
20122,2
20123,2
20124,1
20125,1
20126,1
20127,3
20128,3
20129,3
20130,3
20131,3
20132,3
20133,3
20134,3
20135,3
20136,3
20137,3
20138,9
20139,9
20140,5 9
20141,7
20142,7
20143,7
20144,1
20145,1
20146,1
20147,1
20148,1
20149,1
20150,8
20151,8
20152,8
20153,5
20154,3
20155,3
20156,3
20157,3
20158,5
20159,2
20160,1
20161,1
20162,1
20163,1
20164,1
20165,1
20166,1
20167,3
20168,0 3
20169,8
20170,5
20171,5
20172,0
20173,0
20174,0 1
20175,1
20176,1
20177,0 1
20178,5
20179,5
20180,7
20181,5
20182,5
20183,5
20184,5
20185,5
20186,7
20187,7
20188,7
20189,3
20190,5
20191,5
20192,2
20193,3
20194,5
20195,5
20196,1
20197,9
20198,2
20199,2
20200,2
20201,1
20202,2
20203,2
20204,2
20205,2
20206,0
20207,0
20208,9
20209,1
20210,0 1
20211,1
20212,2
20213,2
20214,2 5
20215,8
20216,6
20217,1 5 6
20218,6
20219,0 2
20220,5
20221,9
20222,5
20223,2
20224,1 6
20225,0 1
20226,5
20227,5
20228,5
20229,0
20230,0
20231,2
20232,2
20233,5
20234,5
20235,0
20236,0
20237,0
20238,7
20239,3
20240,3
20241,5
20242,5
20243,5
20244,7
20245,7
20246,7
20247,7
20248,7
20249,7
20250,7
20251,2 5 7
20252,3
20253,3
20254,3
20255,5
20256,7
20257,5
20258,8
20259,8
20260,5
20261,0
20262,3
20263,3
20264,2
20265,2
20266,0
20267,2
20268,2
20269,2
20270,5
20271,5
20272,5
20273,5
20274,5
20275,5 8
20276,5 8
20277,5 8
20278,5 8
20279,5 8
20280,5 8
20281,2
20282,2
20283,2
20284,5
20285,5
20286,5
20287,1 6
20288,7
20289,7
20290,3 7
20291,7
20292,2
20293,2
20294,2
20295,5
20296,5
20297,5
20298,5
20299,0
20300,5
20301,5
20302,1
20303,1
20304,1
20305,1
20306,3 8
20307,5
20308,5
20309,2 5
20310,3 5
20311,2
20312,7
20313,8
20314,5
20315,5
20316,5
20317,5
20318,8
20319,8
20320,8
20321,8
20322,8
20323,3
20324,3
20325,5
20326,2 5 8
20327,3
20328,2 3 5
20329,2 3
20330,9
20331,9
20332,9
20333,5
20334,5
20335,5
20336,0
20337,0 7
20338,1
20339,7
20340,7
20341,9
20342,9
20343,3
20344,3
20345,3
20346,5
20347,5
20348,5
20349,5
20350,5
20351,5
20352,5
20353,3 8
20354,3
20355,8
20356,8
20357,8
20358,8
20359,6
20360,6
20361,8
20362,8
20363,8
20364,8
20365,8
20366,5 8
20367,5
20368,5
20369,8
20370,8
20371,8
20372,8
20373,8
20374,5
20375,5
20376,3
20377,5
20378,5
20379,5
20380,3 5
20381,3 5
20382,3
20383,3
20384,5
20385,5
20386,2
20387,5
20388,5
20389,5
20390,3 8
20391,9
20392,9
20393,9
20394,9
20395,9
20396,0
20397,0
20398,1 6
20399,1 6
20400,3
20401,3
20402,3
20403,3
20404,3
20405,3
20406,3
20407,7
20408,3
20409,5
20410,5
20411,2
